theme_number,theme_name,chapter_number,chapter_name,question_id,question_number,points,question_text,options,correct_answers,comment,image_paths,video_paths,url
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-144,2.7.01-144,3 Puan,Şeritten Ayrılma Uyarı Sistemi hangi durumlarda size destek olabilir?,A. - otobanlarda; B. - karayollarında; C. - kötü işaretlenmiş dar şantiyelerde,A. - otobanlarda; B. - karayollarında,"Otoyollarda ve köy yollarında, şeritten ayrılma uyarı sistemi tarafından yapılan direksiyon müdahalesi, işaretler orada açıkça görülebildiği için yardımcı olabilir.
Kötü işaretler ve yol çalışmalarında dar şeritler nedeniyle, şeritten ayrılma uyarı sisteminin direksiyon müdahalesi, büyük olasılıkla doğru bir şekilde algılanmayacağı için mümkün değildir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-144
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-145,2.7.01-145,3 Puan,Şeritten Ayrılma Uyarı Sistemi hangi sürüş esnasında sürücüyü destekleyebilir?,A. Düz giderken; B. Saparken; C. Sollarken,A. Düz giderken,"Şerit işaretleri iyiyse, direksiyon müdahaleli Şeritte Kalma Asistanı, dümdüz giderken aracı şeritte tutmanıza yardımcı olabilir.
Dönerken şeritleri ve işaretleri geçersiniz; şerit değiştirme uyarı sistemi burada size destek olmak için müdahale edemez. Sollama yaparken, şerit çizgilerini kasıtlı olarak geçtiğinizi yanıp sönerek şerit değiştirme uyarı sistemine işaret edersiniz. Böylece geçiş sürecine müdahale etmiyor.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-145
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-146,2.7.01-146,3 Puan,Şeritten Ayrılma Uyarı Sisteminin işlevini neler etkileyebilir?,A. Hava koşulları; B. Şerit işaretlerinin durumu; C. Şantiye alanındaki ek şerit işaretleri,A. Hava koşulları; B. Şerit işaretlerinin durumu; C. Şantiye alanındaki ek şerit işaretleri,"Şerit çizgileri kötü durumdaysa şerit takip asistanı gidilecek şeridin nerede olduğunu anlayamaz. İnşaat alanlarındaki ilave şerit işaretlerinden dolayı hangi şeritte gidileceği belli olmuyor.
Hava koşulları, şeritten ayrılma uyarı sisteminin sensörlerini etkileyebilir. Ayrıca su veya kar işaretleri bozabilir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-146
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-147,2.7.01-147,3 Puan,Direksiyon müdahaleli Şeritten Ayrılma Uyarı Sistemi en iyi hangi koşullarda çalışır?,A. Belirgin olan şerit işaretlerinde; B. Şerit üzerinde kar artıkları olması durumunda; C. Ek şantiye işaretleri olması durumunda,A. Belirgin olan şerit işaretlerinde,"Şerit tutma asistanı, net şerit çizgileriyle en iyi şekilde çalışır.
Yol çalışmalarında zayıf veya ek işaretler, büyük olasılıkla doğru bir şekilde algılanmayacağı için şeritten ayrılma uyarı sisteminin müdahale etmesine izin vermeyecektir.
Hava koşulları, şeritten ayrılma uyarı sisteminin sensörlerini etkileyebilir. Ayrıca kar, işaretleri bozabilir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-147
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-148,2.7.01-148,3 Puan,Hangi sürücü asistan sistemi trafik güvenliği açısından yüksek bir potansiyel sunmaktadır?,A. Fren asistanı; B. Otonom acil fren asistanı; C. Hız sabitleyici,A. Fren asistanı; B. Otonom acil fren asistanı,"Otonom Acil Durum Fren Yardımı, aracın önündeki trafiği sürekli olarak algılar. Bir tehlike olması durumunda, Acil Durum Fren Yardımı, bir acil fren manevrası gerçekleştirebilir.
Çok geç veya çok çekingen fren yapmak genellikle trafik kazalarının nedenidir. Fren asistanları genellikle insanlardan daha hızlı tepki verir ve bu nedenle daha fazla güvenlik sunar.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-148
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-149,2.7.01-149,3 Puan,Sürücü asistan sistemleri sizi nasıl destekleyebilir?,A. - tehlikeye karşı beni uyarabilirler; B. - sürüş esnasındaki zorlukların üstesinden gelmemde bana yardımcı olabilirler; C. - kritik trafik durumlarında otomatik olarak müdahalede bulunabilirler,A. - tehlikeye karşı beni uyarabilirler; B. - sürüş esnasındaki zorlukların üstesinden gelmemde bana yardımcı olabilirler; C. - kritik trafik durumlarında otomatik olarak müdahalede bulunabilirler,"Kritik trafik durumlarında, sürücü destek sistemleri hızlı tepki verebilir ve direksiyon veya fren vb. ile otomatik olarak müdahale edebilir.
Tehlike yakınsa, sizi ışık, ses ve dokunsal sinyallerle uyarabilirler. Sürücü yardım sistemleri, şeritte kalma gibi sürüş görevlerinde de size yardımcı olabilir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-149
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-150,2.7.01-150,3 Puan,Önden çekişli bir arabayla virajda çok sert hızlanmanız hangi sonucu doğurabilir?,A. - ön aks üzerinden kırılabilir; B. - direksiyon hakimiyetinde sınırlanabilir; C. - arka aks üzerinden kırılabilir,A. - ön aks üzerinden kırılabilir; B. - direksiyon hakimiyetinde sınırlanabilir,"Önden çekişli bir araca virajda çok fazla gaz verirseniz, ön dingilin üzerinden geçebilir. Ön lastikler yol tutuşunu kaybeder ve aracınız artık yönlendirilemez, dümdüz devam eder ve kırılır.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-150
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-151,2.7.01-151,3 Puan,Aktif şerit değiştirme asistanı hangi koşullar altında şerit değişikliği yapabilir?,A. - yeterince işaretlenmiş birkaç şeritli yolda bir şerit tanıdığında; B. - ilgili güvenlik alanında herhangi bir araç tespit etmemişse; C. - karşıdan gelen trafikte yeterli bir boşluk tespit ettiğinde,A. - yeterince işaretlenmiş birkaç şeritli yolda bir şerit tanıdığında; B. - ilgili güvenlik alanında herhangi bir araç tespit etmemişse,"Aktif Şerit Değiştirme Asistanı, yalnızca ilgili güvenlik bölgesinde herhangi bir araç tespit edemediğinde şerit değişikliği gerçekleştirir. Aktif bir şerit değişikliği için asistanın önce birkaç şeritli işaretlenmiş bir şeridi algılaması gerekir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-151
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-152,2.7.01-152,3 Puan,Aracınız direksiyon müdahaleli Şeritten Ayrılma Uyarı Sistemi ile donatılmıştır. Bu sistemin durum ekranında hangi bilgiler görüntülenebilir?,A. - açıktır; B. - kapalıdır; C. - arızalıdır,A. - açıktır; B. - kapalıdır; C. - arızalıdır,"Sürücü için önemli olduğundan, sistem açıldığında, kapatıldığında veya bir arıza olduğunda görüntüleyebilmelidir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-152
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-153,2.7.01-153,3 Puan,Aracınız Şeritten Ayrılma Uyarı Sistemi ile donatılmıştır. Bu sistem hangi durumda size destek olabilir?,A. - istemeden şeridimi değiştirdiğimde; B. - maksimum hız sınırını aştığımda; C. - derin oyuklu yollardan hızlı geçtiğimde,A. - istemeden şeridimi değiştirdiğimde,Şeritte Kalma Yardımı şeritte kalmanıza yardımcı olur. İstemeden şeritten ayrılırsanız sizi uyarır.,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-153
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-154,2.7.01-154,3 Puan,Aracınızda Şeritten Ayrılma Uyarı Sistemi kullanıyorsunuz. Sistem sürüş sırasında sizi bir sinyal ile uyarıyor. Bunun nedeni ne olabilir?,A. Şerit değiştirirken dönüş sinyalini açmayı unutmuşum; B. İstemeden şeridimi değiştirmişim; C. Öndeki araç ile olan azami mesafenin altında kalıyorum,A. Şerit değiştirirken dönüş sinyalini açmayı unutmuşum; B. İstemeden şeridimi değiştirmişim,"Şeritte Kalma Asistanı, istemeden şeridinizden ayrılmanız durumunda sizi uyarır. Şerit değiştirirken belirtmeyi unutursanız, Şeritte Kalma Asistanı bunu istemeden şeridinizden çıkmak olarak algılar ve sizi uyarır.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-154
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-155,2.7.01-155,3 Puan,Sürüş sırasında aracınızda Şeritten Ayrılma Uyarı Sistemi kullanıyorsunuz. Şeritten ayrıldığınızda sistem tepki vermiyor. Bunun nedeni ne olabilir?,A. Yetersiz yol ışıklandırması; B. Şiddetli yağmur; C. Eksik şerit işaretleri,A. Yetersiz yol ışıklandırması; B. Şiddetli yağmur; C. Eksik şerit işaretleri,"Eksik şerit işaretleri, yetersiz yol aydınlatması ve yoğun yağış nedeniyle şeritten ayrılma uyarı sisteminin sensörleri bozulur, bu da şeridin güvenilir bir şekilde algılanmadığı anlamına gelir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-155
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-156,2.7.01-156,3 Puan,Aracınızda Şeritten Ayrılma Uyarı Sistemi bulunmaktadır. Sürüş sırasında sol dış ayna bölgesinde uyarı ışığı yanar. Bu uyarı ışığı neyi gösterir?,A. Kontrol edilen alanda başka bir araç bulunmaktadır; B. Şimdi sola doğru şerit değişikliği yapılmamalıdır; C. Şimdi sola doğru güvenli şekilde şerit değiştirmek mümkündür,A. Kontrol edilen alanda başka bir araç bulunmaktadır; B. Şimdi sola doğru şerit değişikliği yapılmamalıdır,"İzleme alanında bir araç varsa, bu, dış aynadaki uyarı lambasının yanması ile bildirilir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-156
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-157,2.7.01-157,3 Puan,Sürüş sırasında Şeritten Ayrılma Uyarı Sistemi kullanıyorsunuz. Sistem müdahalesi durumunda bu sürücü destek sistemini manuel olarak nasıl geçersiz kılabilirsiniz?,A. Direksiyonu ters tarafa çevirerek; B. Dönüş sinyalini açarak; C. Hızlanarak,A. Direksiyonu ters tarafa çevirerek; B. Dönüş sinyalini açarak,"Yönlendirme ve göstergenin etkinleştirilmesi, Şeritte Kalma Yardımının müdahalesini geçersiz kılar.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-157
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-158,2.7.01-158,3 Puan,Hangi durumlarda Aktif Şerit Değiştirme Asistanı mantıklı bir şekilde kullanılabilir?,A. - Otobanlarda sollama yaparken; B. - Otobana benzeyen yollarda sollama yaparken; C. - İşaretsiz yollarda sollama yaparken,A. - Otobanlarda sollama yaparken; B. - Otobana benzeyen yollarda sollama yaparken,Otoyollarda veya otoyol benzeri yollarda şerit işaretleri açıkça görülebilir ve şeritler genellikle düzdür. Aktif Şerit Değiştirme Asistanının kullanışlı olduğu yer burasıdır.,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-158
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-159,2.7.01-159,3 Puan,Sollamak istiyorsunuz ve Aktif Şerit Değiştirme Asistanı kullanarak bir şerit değişikliği başlattınız. Doğru olan nedir?,A. Sistem şerit değişikliğini tek başına gerçekleştirir; B. Şerit değişikliğini kontrol altında tutmam gerekir; C. Sistem tüm güvenlik mesafelerinin korunmasını her zaman tek başına yapar,A. Sistem şerit değişikliğini tek başına gerçekleştirir; B. Şerit değişikliğini kontrol altında tutmam gerekir,"Aktif Şerit Değiştirme Asistanı, başlatmadan sonra şeritleri otomatik olarak değiştirebilir. Ancak, bunu her zaman izlemelisiniz, örn. güvenlik mesafeleri her zaman otomatik olarak korunmaz.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-159
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-160,2.7.01-160,3 Puan,Belirli durumlarda destek almak istiyorsanız hangi sürücü asistan sistemini manuel olarak etkinleştirmeniz gerekir?,A. Aktif park asistanı; B. Adaptif hız ayar sistemi (AGR); C. Acil durum fren asistanı,A. Aktif park asistanı; B. Adaptif hız ayar sistemi (AGR),Aktif park asistanı ve adaptif hız sabitleme sistemi güvenlikle ilgili asistanlar olarak sayılmaz. Bu nedenle bunları manuel olarak etkinleştirebilirsiniz.,,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-160
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-161,2.7.01-161,3 Puan,"Gösterilen kamyonet ile mobilya taşımak istiyorsunuz (3,5 tona kadar). Binek otomobil kullanımı ile karşılaştırıldığında neleri göz önünde bulundurmanız gerekir?",A. - virajlarda daha kolay devrilebilir; B. - geçiş yüksekliğine özellikle dikkat edilmesini gerektirir; C. - yan rüzgarlara karşı daha hassastır,A. - virajlarda daha kolay devrilebilir; B. - geçiş yüksekliğine özellikle dikkat edilmesini gerektirir; C. - yan rüzgarlara karşı daha hassastır,"Bir minibüs normal bir arabadan çok daha yüksek, daha uzun ve daha geniştir. Bu nedenle, her zaman geçit yüksekliğinin tabelasına dikkat etmelisiniz. Ayrıca, kamyonetler daha kolay devrilebileceğinden, hızınızı eğriler halinde ayarladığınızdan emin olmalısınız. Buna ek olarak, yan rüzgar daha da geniş bir alana saldırır, bu da şeritten çıkma riskini önemli ölçüde artırır.",images/2_7_01-161.png,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-161
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-162,2.7.01-162,3 Puan,Aktif park asistanı park ederken size nasıl destek olablir?,A. - yeterince büyük park boşluklarını algılar; B. - park etme sırasında tüm engelleri algılar; C. - belirli bir yere park edilmesine izin verilip verilmediğini kontrol eder,A. - yeterince büyük park boşluklarını algılar,"Aktif park asistanı sizin tarafınızdan manuel olarak etkinleştirilmelidir. Asistan'ı etkinleştirdikten sonra, sistem uygun bir park yeri bulmanızı destekler.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-162
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-163,2.7.01-163,3 Puan,Bir dönüş asistanının bir bisiklet sürücüsünü güvenilir bir şekilde algılamamasının nedeni ne olabilir?,A. Sensörün kirlenmiş olması; B. Bisiklet sürücüsü park halindeki araçlar tarafından gizlenmiştir; C. Sensör hasar görmüştür,A. Sensörün kirlenmiş olması; B. Bisiklet sürücüsü park halindeki araçlar tarafından gizlenmiştir; C. Sensör hasar görmüştür,"Bir dönüm asistanı çeşitli koşullar nedeniyle yanlış çalışabilir. Bu nedenle, sizinle bisikletçi arasında engeller varsa, sistem tarafından bir bisikletçi veya yaya tanınmaması mümkündür. Örneğin, bu yolun kenarındaki park edilmiş araçlar veya ağaçlar olabilir. Benzer şekilde, sensörün kirliliği veya hasarı yanlış bir işlevin nedeni olabilir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-163
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-164,2.7.01-164,2 Puan,Aktif park asistanını kullanırken nelere dikkat etmelisiniz?,A. - tehlikelerin ortaya çıkması durumunda manuel olarak geçersiz kılınmalıdır; B. - beni trafiği gözlemleme görevinden kurtarıyor; C. - park etme sırasında tüm engelleri güvenilir bir şekilde algılar,A. - tehlikelerin ortaya çıkması durumunda manuel olarak geçersiz kılınmalıdır,"Aktif park asistanını etkinleştirdikten sonra, sistem sizi uygun bir park alanını bulma ve park etme konusunda destekler. Bununla birlikte, trafiği gözlemlemeniz ve tehlikeler ortaya çıktığında manuel olarak müdahale etmeniz gerekir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-164
Tema 2.7.,Teknoloji,2.7.01 Bölüm,Suerues Operasyonu Suerues Fizik Suerues Teknigi,2.7.01-165,2.7.01-165,3 Puan,Elektrikli bir araç kullanıyorsunuz. Hangi durumlarda frenleme etkisi reküperasyon ile kısıtlanmış olabilir?,A. - Tam şarjlı bir akü ile sürüş sırasında; B. - Akünün çalışma sıcaklığının altında sürüş yaparken; C. - Eko modunda sürüş yaparken,A. - Tam şarjlı bir akü ile sürüş sırasında; B. - Akünün çalışma sıcaklığının altında sürüş yaparken,"İyileşerek, elektrikli aracın motoru fren yaparken bir jeneratör gibi çalışır. Bu nedenle frenleme elektrik üretir ve otomatik olarak araba pilini yükler. Dolayısıyla, elektrikli aracın pili zaten tamamen şarj edilmişse, araç enerjiyi geri kazanamaz ve geri kazanma yoluyla frenleme etkisi mevcut olmayabilir. Bunun yerine, araç geleneksel frenlere geri dönmelidir. Pil çok soğuksa iyileşme de azaltılabilir veya devre dışı bırakılabilir. Bu, iyileşme yoluyla fren etkisini azaltabilir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/2.7.-teknoloji/2.7.01-suerues-operasyonu-suerues-fizik-suerues-teknigi/2.7.01-165
